tract,GEOID,longitude,latitude,geometry,nearest_store_index,nearest_store_name,distance_to_nearest_store
043000,36047043000,-73.98420210145777,40.609249292878665,POINT (-73.98420210145777 40.609249292878665),5527,CHICANOS MEXICAN DELI CORP,92.94953228681668
043100,36047043100,-73.91969799982122,40.69966052644502,POINT (-73.91969799982122 40.69966052644502),18462,ZOON 410 CORP,33.2470364535121
009104,36029009104,-78.75308150900575,42.98471398185392,POINT (-78.75308150900575 42.98471398185391),22184,7-ELEVEN INC,784.4906732873823
080202,36039080202,-74.14656109968655,42.375765801365965,POINT (-74.14656109968655 42.375765801365965),14021,DOLGEN NEW YORK LLC,1949.6407468983018
080502,36039080502,-74.04723498371379,42.28320587344444,POINT (-74.04723498371379 42.28320587344444),79,PRIYA TWO PETROLEUM INC,2918.531040517293
080402,36039080402,-74.33129634843446,42.21902870051143,POINT (-74.33129634843446 42.21902870051142),6938,BMTA LLC,3471.7003579820494
081102,36039081102,-73.91911032043825,42.19431987190496,POINT (-73.91911032043825 42.19431987190496),18605,DOLLAR TREE STORES INC,3465.298346613649
081101,36039081101,-73.98408853031547,42.21727960988584,POINT (-73.98408853031549 42.21727960988585),8456,ATINA FOODS LLC,4175.677713539293
080201,36039080201,-74.00935302364532,42.39374501420896,POINT (-74.00935302364532 42.393745014208946),5465,GREENVILLE PACKING CO INC,1763.1733862656479
080501,36039080501,-73.9768187777666,42.31813999645342,POINT (-73.9768187777666 42.31813999645342),3634,FROM SCRATCH FOODS LLC,2748.3801368892637
019400,36047019400,-74.00110769902112,40.625836863095735,POINT (-74.00110769902112 40.625836863095735),20587,LATTANZIO JOSEPH,182.37701336387653
039200,36047039200,-73.96303959929696,40.595849933996995,POINT (-73.96303959929696 40.595849933996995),11116,OCEAN GROCERY & DELI INC,163.5749964903277
041402,36047041402,-73.96793630047951,40.60242327980472,POINT (-73.96793630047951 40.60242327980471),23902,KOSHER PLAZA INC,283.7821425256469
021200,36047021200,-74.0058500721568,40.62947451843337,POINT (-74.0058500721568 40.629474518433355),17236,PASTA FRESCA AND RAVIOLI CORP,39.58505050151138
117602,36047117602,-73.87444752340083,40.68623495066016,POINT (-73.87444752340083 40.68623495066015),12623,CLARY DELI GROCERY CORP,59.51726018791273
041700,36047041700,-73.91791787975355,40.69376250363139,POINT (-73.91791787975355 40.69376250363139),15426,BANDERAS FOOD CORP,17.266259172893484
089800,36047089800,-73.91370767370026,40.66278612874809,POINT (-73.91370767370026 40.662786128748095),22771,S&S VEGETABLE INC,161.95889957044764
072800,36047072800,-73.92700416447097,40.62948563990561,POINT (-73.92700416447097 40.62948563990561),6397,FOOD BUDGET INC,112.60729516557
036002,36047036002,-73.96123764398295,40.57636213530803,POINT (-73.96123764398295 40.57636213530803),4645,PIKER FOODS CORP,122.88478793931927
098800,36047098800,-73.8973152601636,40.6430018764797,POINT (-73.8973152601636 40.643001876479694),14445,ROCKS DELI GROCERY CORP,152.6496171270609
059600,36047059600,-73.9400565505895,40.59109677988416,POINT (-73.9400565505895 40.591096779884154),6881,ALDI INC,39.46451364607847
058200,36047058200,-73.95926184576896,40.59853986319385,POINT (-73.95926184576896 40.598539863193864),16711,HAPPY EAT CORP,39.46921412622386
068600,36047068600,-73.91728165365689,40.61482257319366,POINT (-73.91728165365689 40.614822573193656),2428,AVE T KING GOURMET MINI MARKET CORP,118.81038272402117
025400,36047025400,-73.98384485052355,40.61669722906539,POINT (-73.98384485052355 40.61669722906539),20177,RADFAN INC,109.07015257112316
032100,36047032100,-73.95218335247455,40.66686915571069,POINT (-73.95218335247455 40.66686915571069),17903,902 NOSTRAND AVENUE CORP,119.85883060421932
081600,36047081600,-73.9442052974517,40.65352964631574,POINT (-73.9442052974517 40.65352964631574),17780,KINGS DRUG&SURGICAL CORP,258.4163097268573
019500,36047019500,-73.96749974438313,40.69141019262309,POINT (-73.96749974438313 40.69141019262308),23261,MYRTLE FOOD CORP 1,192.02464987388254
044800,36047044800,-73.97323108979745,40.61812910576221,POINT (-73.97323108979745 40.61812910576221),23728,SINGH GROCERY STORE INC,158.05979182047713
007400,36047007400,-74.01702878598192,40.64185521874284,POINT (-74.01702878598192 40.64185521874284),9010,VILLAGE FRUIT INC,12.266431208331882
004600,36047004600,-74.04484631895087,40.628017904422094,POINT (-74.04484631895087 40.628017904422094),5281,EUROPEAN MARKET INC,1249.7230273551656
040900,36083040900,-73.692158375497,42.71813872245607,POINT (-73.692158375497 42.718138722456075),23252,FAT ALBERTS DELI AND GROCERY INC,171.39533719200182
041000,36083041000,-73.69600554823475,42.70488284808898,POINT (-73.69600554823475 42.70488284808897),12921,SPEEDWAY LLC,138.02093697419647
041200,36083041200,-73.66360171311358,42.7143415449698,POINT (-73.66360171311358 42.714341544969805),968,PAWLING DELI & CONVENIENCE LLC,309.3146088049351
041300,36083041300,-73.66682235665466,42.72979848067834,POINT (-73.66682235665466 42.72979848067833),22313,RITE AID OF NEW YORK INC,926.3602298469791
043200,36047043200,-73.98068466622479,40.61068148417142,POINT (-73.98068466622479 40.610681484171415),13066,L & B FOOD DISTRIBUTORS INC,26.872789220900763
043300,36047043300,-73.91593895172986,40.697522032894085,POINT (-73.91593895172986 40.69752203289409),19409,KNICKERBOCKER MARKET INC,30.707014752084696
043400,36047043400,-73.97692768286647,40.61004240975929,POINT (-73.97692768286647 40.610042409759295),11873,SSS SUNFLOWER CORP,120.29400807851731
043500,36047043500,-73.91218018765004,40.69538397080623,POINT (-73.91218018765004 40.69538397080623),13150,MILAGRO GROCERY CORP,57.558737972029775
043900,36047043900,-73.9093086987499,40.69747159213274,POINT (-73.9093086987499 40.697471592132736),14463,BOGOPA INC,55.63187987663445
044000,36047044000,-73.97097696703938,40.61303854676509,POINT (-73.97097696703938 40.6130385467651),12692,MR GREEN JUICE & GRILL INC,250.1994572538691
044100,36047044100,-73.91405200982406,40.70142278302383,POINT (-73.91405200982406 40.70142278302382),7661,WYCKOFF HEIGHTS GOURMET MARKET DELI CORP,26.92390881626004
044200,36047044200,-73.96559359958265,40.612396531511195,POINT (-73.96559359958265 40.612396531511195),1848,PARK JUNG KYU,217.32394615622192
044300,36047044300,-73.91668625191294,40.70330432872451,POINT (-73.91668625191294 40.70330432872451),13559,183 WYCKOFF MEAT CORP,39.013147986258446
044400,36047044400,-73.96932196721838,40.61576742593592,POINT (-73.96932196721838 40.615767425935914),5533,SCHREIBERS HOME STYLE BAKERY INC,152.3662995786006
044500,36047044500,-73.91967164409914,40.705036046679474,POINT (-73.91967164409914 40.705036046679474),3694,J&R WYCKOFF CORP,55.350017656573336
044600,36047044600,-73.97605628594019,40.61523149465901,POINT (-73.97605628594019 40.61523149465901),14359,VARIEDADES CRISTAL TIENDA GUATEMALTECA I,173.70959568155118
045000,36047045000,-73.97288338296914,40.62169298692931,POINT (-73.97288338296914 40.62169298692932),10147,BOLLA OPERATING CORP,178.60052569770326
045200,36047045200,-73.96816211263219,40.6201742198184,POINT (-73.96816211263219 40.6201742198184),21584,GDF SPECIALTY INC,311.92782816859557
045300,36047045300,-73.92895693633939,40.70658439435266,POINT (-73.92895693633939 40.70658439435265),7517,PROPERFOOD LLC,71.84995744038532
045400,36047045400,-73.96500245921824,40.61868257964235,POINT (-73.96500245921824 40.618682579642346),15295,SESAME FLATBUSH INC,137.93063294566184
079400,36047079400,-73.95528601071469,40.6486053000081,POINT (-73.9552860107147 40.6486053000081),2852,MOAZEB BROTHER DELI INC,39.575437199084064
080400,36047080400,-73.94899024498012,40.65897439462234,POINT (-73.94899024498012 40.65897439462235),15235,LOS BROTHER GROCERY CORP,129.4085525017439
080600,36047080600,-73.94386146989018,40.66165897653505,POINT (-73.94386146989018 40.66165897653506),10589,EAST NEW YORK KOSHER CORP,71.90020408443772
048200,36047048200,-73.9695312554122,40.633208834762605,POINT (-73.9695312554122 40.63320883476259),22195,APNA SUPPER MARKET INC,189.67838741032267
007800,36047007800,-74.01233700734635,40.64632043848142,POINT (-74.01233700734635 40.64632043848142),15400,AGUILAR MARTINEZ RUFINO,18.502153788596562
028501,36047028501,-73.94209134641915,40.6994265809825,POINT (-73.94209134641915 40.6994265809825),15050,MGB GOURMET DELI INC,77.35383602771643
026100,36047026100,-73.94571420793595,40.692398916507706,POINT (-73.94571420793595 40.6923989165077),12863,JHOAN & BROTHER DELI GROCERY CORP,41.53782551594942
067800,36047067800,-73.92277904025327,40.62614892379277,POINT (-73.92277904025327 40.62614892379276),4947,54 SPECIAL MARKET CORP,321.59192838205837
075400,36047075400,-73.95071150180046,40.621473769030956,POINT (-73.95071150180046 40.62147376903095),7538,SCHWARTZ OF L INC,433.0086068434767
018100,36047018100,-73.97237005213216,40.687768883693636,POINT (-73.97237005213216 40.687768883693636),11729,133 FOOD CORP,34.586092964378274
080200,36047080200,-73.95344072332865,40.65763987805802,POINT (-73.95344072332865 40.65763987805803),16396,DARLIN MINI MARKET INC,92.42014692296088
083800,36047083800,-73.93513504917782,40.64175606827413,POINT (-73.93513504917782 40.64175606827412),9820,FAISAL DELI & GROCERY CORP,22.852697823917293
055100,36047055100,-73.96440949279365,40.713959297046365,POINT (-73.96440949279365 40.71395929704636),23958,DOMINO MARKETPLACE INC,60.6719502855123
019300,36047019300,-73.96264068197411,40.69127938872965,POINT (-73.96264068197411 40.69127938872964),23236,KHIMS MARKET INC,263.21537746569476
086800,36047086800,-73.92973090435197,40.6543124285289,POINT (-73.92973090435197 40.6543124285289),23070,GV MEAT & PRODUCE CORP,81.56221453583504
099600,36047099600,-73.90778778520978,40.63344379621188,POINT (-73.90778778520978 40.633443796211864),15391,CANARSIE ONE STOP MARKET CORP,453.5903817529298
042000,36047042000,-73.96433224285084,40.60923769214472,POINT (-73.96433224285084 40.6092376921447),864,BOLLA OPERATING CORP,232.26995164648616
020200,36047020200,-74.01102146644207,40.622020007022314,POINT (-74.01102146644207 40.622020007022314),13815,BAGELIT INC,370.2336804171157
065400,36047065400,-73.93180776695009,40.612948710684876,POINT (-73.93180776695009 40.61294871068488),11587,S DELI AND GRILL CORP,336.9913937398507
040400,36047040400,-73.98541939915748,40.602185636671,POINT (-73.98541939915748 40.602185636671),13707,STILLWELL CONVENIENCE INC,74.20451892444157
004100,36047004100,-73.98505377861689,40.68659961769232,POINT (-73.98505377861689 40.68659961769232),21120,MAHANT 404 INC,27.962543717525413
032900,36047032900,-73.94841958256701,40.663263596637265,POINT (-73.94841958256701 40.66326359663727),6673,MELO BAEZ FOOD CORP,95.04792932541409
013900,36047013900,-73.98733645658527,40.66798620758827,POINT (-73.98733645658527 40.66798620758827),1054,331 EXPRESS DELI GROCERY CORP,16.981003913979787
002300,36047002300,-73.98327987733367,40.69956168076661,POINT (-73.98327987733367 40.699561680766614),21619,CANAAN DELI CORP,214.2839902722554
016000,36047016000,-74.02687206907888,40.618979656545406,POINT (-74.02687206907888 40.618979656545406),15722,FOOD YOU DESIRE CORP,95.2641731075645
036300,36047036300,-73.91699245318966,40.672175693454186,POINT (-73.91699245318966 40.672175693454186),13929,YAYA DELI AND GRILL INC,41.39588219429286
092800,36047092800,-73.91177256440518,40.65247930339158,POINT (-73.91177256440518 40.65247930339157),14857,OMAR YASSER A,195.2945070350842
012801,36047012801,-74.01330268398995,40.63080086952565,POINT (-74.01330268398995 40.63080086952565),2440,NEW HONG YUN GROCERY STORE INC,66.63635416634091
046800,36047046800,-73.98065332029437,40.62149651635391,POINT (-73.98065332029437 40.62149651635391),23246,EY SALES CORP,279.457133415913
047000,36047047000,-73.98675067465494,40.62558899212659,POINT (-73.98675067465494 40.62558899212658),11223,YOSSIS 18 CORP,267.681605662413
045800,36047045800,-73.96900610080353,40.62570172148277,POINT (-73.96900610080353 40.625701721482756),4094,AVENUE J JUICE BAR DELI CORP,334.28270669942845
046202,36047046202,-73.97422801652375,40.624585288213076,POINT (-73.97422801652375 40.624585288213076),22673,GSA KING TOMATO FARM INC,195.29817673719643
046400,36047046400,-73.97839900206807,40.624655214297924,POINT (-73.97839900206807 40.62465521429793),16952,CARLOS GROCERY INC,64.84598489238745
047400,36047047400,-73.9823658244036,40.628683582838754,POINT (-73.9823658244036 40.628683582838754),15057,PIER 18 FISH MARKET INC,102.88463458658765
047600,36047047600,-73.98058083632483,40.63056938961272,POINT (-73.98058083632483 40.63056938961272),15805,HESHE&DAVID SUPERMARKET INC,161.63977577507762
047700,36047047700,-73.94213664402328,40.71821805752541,POINT (-73.94213664402328 40.71821805752541),22833,A & D SUPERMARKET CORP,142.07946667741032
047800,36047047800,-73.97887437998139,40.633398326277096,POINT (-73.97887437998139 40.633398326277096),21553,DASHEN INC,83.14159406539234
048000,36047048000,-73.97449215801957,40.63029310650854,POINT (-73.97449215801957 40.630293106508525),12671,PARKVILLE FOOD CENTER LLC,44.23112589636972
048100,36047048100,-73.93849885178557,40.71386039189747,POINT (-73.93849885178557 40.71386039189747),1505,LATE NIGHT 905 INC,99.45375336214421
081400,36047081400,-73.94023800469294,40.65364074679409,POINT (-73.94023800469294 40.65364074679409),13485,LENOX DELI BITES CORP,144.2073511031662
082000,36047082000,-73.95130974571236,40.65345303109141,POINT (-73.95130974571236 40.65345303109141),92,MAKSOUD BROS FOOD CORP,109.96290846547012
082200,36047082200,-73.95442817830562,40.65328877398401,POINT (-73.95442817830562 40.65328877398401),10547,K & M EXPRESS DELI INC,127.87716252862094
082600,36047082600,-73.94897317615379,40.64506467729943,POINT (-73.94897317615379 40.64506467729943),13196,2918 SALMAN DELI CORP,19.950493913317548
082800,36047082800,-73.94960470980564,40.6409910245181,POINT (-73.94960470980564 40.64099102451811),21615,NOSTRAND DELI & GRILL INC,81.62904238471104
083000,36047083000,-73.94550282305973,40.64088695924527,POINT (-73.94550282305973 40.64088695924527),2367,NOSTRAND FINEST MEATS INC,243.10373349315938
083200,36047083200,-73.94162432079315,40.641524041172914,POINT (-73.94162432079315 40.641524041172914),12839,CLARENDON OF KINGS DELI AND GRILL INC,250.11952583521563
083400,36047083400,-73.9384750913847,40.64154988886253,POINT (-73.9384750913847 40.64154988886252),7274,AVE D FINEST MEAT CORP,158.56742297900203
057400,36047057400,-73.9443384615427,40.601149836272896,POINT (-73.9443384615427 40.60114983627289),4102,LUCKY 7 SMOKE SHOP & DELI II INC,94.06678761742407
102400,36047102400,-73.89327562718344,40.63292842306869,POINT (-73.89327562718344 40.63292842306869),14952,N AND A SUPERETTE INC,146.3790598111469
048400,36047048400,-73.9736271216291,40.63428612162893,POINT (-73.97362712162911 40.63428612162894),16137,AROMA RICH INC,168.17016083323773
024100,36047024100,-73.95380347028963,40.69222206241433,POINT (-73.95380347028963 40.692222062414324),7042,ORGANIC FRESH DELI & JUICE BAR INC,144.5968389319283
026500,36047026500,-73.94462061166566,40.68690449343183,POINT (-73.94462061166566 40.68690449343183),22658,GARDEN GOURMET 1 CORP,17.480197070147582
029500,36047029500,-73.93237589191722,40.68456595452031,POINT (-73.93237589191722 40.6845659545203),10956,BROOKLYN HEIGHTS DELI CORP,17.461256082680134
015100,36047015100,-73.98258554533346,40.66568899193713,POINT (-73.98258554533346 40.66568899193713),1845,FOOD TRAIN INC,18.974891926068032
021700,36047021700,-73.95902557668842,40.67276569582309,POINT (-73.95902557668842 40.672765695823095),10207,FARES GROCERY&DELI CORP,136.16425177649464
055800,36047055800,-73.95537791600488,40.603653633748586,POINT (-73.95537791600488 40.603653633748586),12178,DC MARKET U CORP,502.77386811279507
007600,36047007600,-74.0146698182284,40.64408358899688,POINT (-74.0146698182284 40.644083588996885),13802,FINEST DELI & GRILL CORP,50.222427661123284
012200,36047012200,-74.0175771723715,40.63816604655422,POINT (-74.0175771723715 40.63816604655422),12279,OSORIO ALICIA,41.00344749745127
010200,36047010200,-74.01278718443997,40.63928443710357,POINT (-74.01278718443997 40.639284437103555),20869,WAN JIA GROCERY INC,31.418046800295073
040900,36047040900,-73.90461302783662,40.691081051847874,POINT (-73.90461302783662 40.691081051847874),18472,FAMILY DOLLAR STORES OF NEW YORK LLC,48.789951840457356
116800,36047116800,-73.88251602710103,40.678990826007315,POINT (-73.88251602710103 40.67899082600731),21101,TIO DELI GROCERY CORP,169.02658115397165
096600,36047096600,-73.90314201990309,40.64063988944724,POINT (-73.90314201990309 40.64063988944724),1966,BIG BOYZ DELI CORP,155.0159384664899
005202,36047005202,-74.04465579640711,40.61848971590501,POINT (-74.04465579640711 40.61848971590501),1061,NASEB FOODS INC,920.7915377589898
042200,36047042200,-73.9699922662366,40.606870459744314,POINT (-73.9699922662366 40.60687045974431),23859,FRESH PRODUCE 33 INC,236.01467729868753
073800,36047073800,-73.93907725848388,40.62240952162725,POINT (-73.93907725848388 40.62240952162724),10678,GB LICENSE LLC,210.57769861047305
054600,36047054600,-73.95312378133644,40.61314106769275,POINT (-73.95312378133644 40.61314106769276),16040,OCEAN FRUIT AND SUPERMARKET INC,98.47872207726954
017600,36047017600,-74.0099059009922,40.60122968108712,POINT (-74.0099059009922 40.601229681087126),12651,SHOREVIEW SPECIALTY INC,364.4005551041116
028200,36047028200,-74.00524562099129,40.599629306203575,POINT (-74.00524562099129 40.59962930620357),11634,1919 DELI GRILL & GROCERY CORP,187.85894856048546
031300,36047031300,-73.94430293423467,40.67657138787295,POINT (-73.94430293423467 40.67657138787293),11520,A & A GOURMET FOOD CORP,222.93935739288037
081000,36047081000,-73.9445488797458,40.65911299030125,POINT (-73.9445488797458 40.65911299030126),17859,SODEXO OPERATIONS LLC,227.46461749753618
085800,36047085800,-73.93899620535683,40.650159565817646,POINT (-73.93899620535683 40.65015956581764),9238,STOP ONE SUPERMARKET 4023 CORP,144.79439284851267
013500,36047013500,-73.98331330846777,40.67281095142319,POINT (-73.98331330846777 40.672810951423195),9474,J A C CANGEMI CORP,48.66486400683931
032500,36047032500,-73.95776546143888,40.66729832358543,POINT (-73.95776546143888 40.66729832358542),4758,BEDFORD GOURMET DELI CORP,100.52877020476808
060902,36091060902,-73.58588693898126,43.09679895716322,POINT (-73.58588693898126 43.09679895716322),18309,SULLIS SUPERMARKET INC,347.1384268233303
049400,36047049400,-73.97382535880803,40.64296602460367,POINT (-73.97382535880803 40.64296602460367),7428,511 CHURCH DELI GRILL CORP,232.0904613289055
048800,36047048800,-73.97620862103902,40.6404768584951,POINT (-73.97620862103902 40.64047685849509),8536,DESI BAZZAR INC,220.53037741585018
049000,36047049000,-73.97303232611839,40.638110926866865,POINT (-73.97303232611839 40.638110926866865),19777,CITYLINE PHARMACY CORP,107.0885883134706
049200,36047049200,-73.97021062614037,40.64089958460925,POINT (-73.97021062614037 40.64089958460925),14836,FOOD CART INC,94.418653385865
049600,36047049600,-73.98043830549238,40.64368703708005,POINT (-73.98043830549238 40.643687037080056),10546,468 DELI & GRILL INC,104.69691197624195
049700,36047049700,-73.94459405002289,40.716216615483894,POINT (-73.94459405002289 40.716216615483894),2135,LEMON TREE FOOD MARKET CORP,29.511832434111273
049800,36047049800,-73.98268133705875,40.645429448713436,POINT (-73.98268133705875 40.64542944871343),3042,KAUSAR & SON INC,238.0214679284736
049900,36047049900,-73.94688324415294,40.72090874369738,POINT (-73.94688324415294 40.72090874369738),15503,BOLLA OPERATING CORP,208.70501762875674
050100,36047050100,-73.94892025757039,40.71573502069805,POINT (-73.94892025757039 40.71573502069805),23941,SETTEPANI INC,84.93868339378128
